loan_id,monthly_income,origination_score_band,TOB_months,closing_principal_balance,original_loan_amount,product,original_loan_term,remaining_loan_term,delq_history,target
3922,8250,7,49,3600,4800,A,120,72,"1,0,0,0,0,0",0
3922,8250,7,49,3600,4800,A,120,72,"1,0,0,0,0,0",0
3923,,5,,,,A,123,58,,0
3924,8250,2,48,4200,4800,A,66,22,"1,0,0,0,0,0",0
3925,24000,3,47,13200,14400,B,60,17,"0,0,0,0,0,0",0
3926,24750,4,48,2400,15000,B,48,5,"0,0,0,0,0,0",0
3927,6000,4,47,1800,3600,B,60,17,"0,0,0,0,0,0",0
3927,6000,4,47,1800,3600,B,60,17,"0,0,0,0,0,0",0
3928,14250,5,47,7200,8400,A,60,17,"0,0,0,0,0,0",1
3929,36750,7,46,19200,22200,B,60,18,"0,0,0,0,0,0",0
3930,,4,,,,A,120,76,,0
3931,9000,3,43,4200,5400,A,123,80,"0,0,0,0,0,0",1
3932,11250,5,44,6000,6600,A,66,26,"0,2,1,0,0,0",0
3933,8250,5,43,4200,4800,A,66,27,"0,0,0,0,0,0",1
3934,8250,5,41,3600,4800,A,123,82,"0,0,0,0,0,0",1
3935,24750,2,41,9000,15000,B,60,23,"0,0,0,0,0,0",0
3936,,5,,,,C,60,28,,0
3937,,5,,,,A,60,25,,0
3938,24750,4,39,7800,15000,B,60,26,"0,1,1,1,1,0",0
3939,3000,8,39,1200,1800,A,120,81,"0,0,1,1,1,0",0
3940,9000,1,38,4800,5400,A,60,26,"1,0,0,0,1,1",0
3941,5250,1,38,3000,3000,A,66,32,"0,1,0,0,0,0",1
3942,2250,4,38,600,1200,C,39,6,"0,0,0,0,0,0",1
3943,9000,4,37,4200,5400,A,60,27,"0,0,0,0,0,0",0
3944,3750,4,36,1800,2400,A,120,83,"0,0,0,0,0,0",0
3944,3750,4,36,1800,2400,A,120,83,"0,0,0,0,0,0",0
3945,3000,7,36,600,1800,C,36,5,"0,0,0,0,0,0",0
3946,3750,1,36,1200,2400,A,60,29,"0,0,0,0,0,0",0
3947,8250,2,32,3000,4800,A,36,8,"0,0,0,0,0,0",1
3948,9750,1,34,5400,6000,A,72,42,"0,0,0,0,0,0",1
3949,3000,3,35,1200,1800,A,48,18,"0,0,0,0,0,0",1
3949,3000,3,35,1200,1800,A,48,18,"0,0,0,0,0,0",1
3950,23250,6,29,13200,13800,A,186,139,"0,0,0,0,0,0",1
3951,3750,5,35,2400,2400,A,72,41,"1,0,1,1,1,1",0
3952,8250,1,34,2400,4800,A,60,31,"0,0,0,0,0,0",0
3953,6000,5,32,2400,3600,C,66,39,"0,0,0,0,0,0",1
3953,6000,5,32,2400,3600,C,66,39,"0,0,0,0,0,0",1
3954,3750,2,34,1800,2400,A,60,30,"0,0,0,0,0,0",1
3955,2250,3,34,600,1200,C,36,7,"0,0,0,0,0,0",0
3956,11250,3,34,5400,6600,A,120,84,"0,0,0,0,0,0",1
3957,8250,2,33,4200,4800,A,120,86,"0,0,0,0,0,0",1
3958,6000,3,32,2400,3600,A,60,32,"0,1,0,1,0,0",0
3959,5250,8,32,3000,3000,A,66,38,"1,1,1,1,0,0",1
3960,6750,6,32,3600,4200,A,132,97,"0,0,0,0,0,0",0
3961,,6,,,,C,60,32,,1
3962,8250,4,30,2400,4800,A,48,23,"1,0,0,0,0,0",1
3963,15000,4,31,8400,9000,A,180,134,"1,0,0,0,0,0",0
3964,15000,3,27,2400,9000,A,36,13,"0,0,0,0,0,0",0
3965,9750,3,30,4200,6000,D,60,41,"0,1,0,0,0,0",1
3966,9000,6,29,3000,5400,A,60,36,"0,0,0,0,0,0",0
3967,3000,2,28,1200,1800,D,60,43,"0,0,0,0,0,0",1
3968,26250,5,28,12000,15600,D,60,43,"0,0,0,0,0,0",0
3969,18000,2,28,8400,10800,D,60,43,"1,1,0,0,0,0",0
3970,9750,2,27,6000,6000,A,60,37,"0,0,0,0,0,0",1
3971,2250,3,26,600,1200,C,36,15,"0,0,0,0,0,0",0
3972,9750,3,27,4800,6000,D,60,44,"0,0,0,0,0,0",0
3973,3750,2,26,2400,2400,A,120,91,"0,0,0,0,0,0",1
3974,26250,5,25,14400,15600,A,36,15,"0,0,0,2,1,0",0
3975,24750,4,26,12000,15000,D,60,44,"0,0,0,0,0,0",0
3976,26250,6,26,13200,15600,D,60,49,"0,0,0,0,0,0",0
3977,8250,2,26,3600,4800,A,120,82,"0,1,0,0,0,0",0
3978,15000,3,23,8400,9000,A,60,41,"0,0,0,0,0,0",0
3979,20250,3,26,10200,12000,D,60,48,"1,1,1,2,2,3",0
3980,3750,5,26,1800,2400,C,60,39,"1,1,1,0,0,0",0
3981,3000,8,26,1800,1800,A,72,50,"0,0,0,0,0,0",0
3982,5250,5,26,2400,3000,C,60,39,"0,0,0,0,0,0",0
3983,20250,3,26,9600,12000,D,60,45,"0,0,0,0,0,0",0
3984,15000,3,25,9000,9000,A,192,142,"0,0,0,0,0,0",0
3985,32250,3,22,17400,19200,A,60,42,"0,0,0,0,0,0",1
3986,6000,6,25,3600,3600,A,66,45,"0,0,0,0,0,0",0
3987,6000,1,25,3600,3600,A,66,45,"0,0,0,0,0,0",1
3988,5250,5,25,1800,3000,C,36,19,"0,0,0,0,0,0",1
3989,,3,,,,D,60,47,,0
3990,20250,3,25,10800,12000,D,60,55,"1,0,0,0,0,0",0
3991,20250,3,25,9600,12000,D,60,46,"1,0,0,0,0,0",0
3992,15750,3,25,7800,9600,D,60,46,"0,0,0,0,0,0",1
3993,11250,4,25,3600,6600,D,60,29,"0,0,0,0,0,0",1
3994,20250,1,25,10200,12000,D,60,50,"0,0,0,0,0,0",0
3995,8250,3,23,4200,4800,A,60,41,"1,0,0,0,0,0",1
3996,750,3,25,600,600,C,36,16,"1,0,0,0,0,0",0
3997,6750,3,24,3600,4200,A,120,101,"0,0,0,0,0,0",0
3998,18750,2,24,9600,11400,D,60,51,"1,1,1,0,0,0",0
3999,15000,1,24,8400,9000,D,60,54,"0,0,0,0,0,0",1
4000,3000,5,24,600,1800,C,36,17,"1,0,0,0,0,0",1
4000,3000,5,24,600,1800,C,36,17,"1,0,0,0,0,0",1
4001,6750,4,20,4200,4200,A,60,44,"0,0,0,0,0,0",0
4002,18750,2,24,8400,11400,D,60,44,"1,1,1,0,0,0",1
4003,8250,1,24,3600,4800,D,60,47,"0,0,0,0,0,0",0
4004,9750,3,24,4800,6000,D,60,49,"0,2,2,1,1,0",1
4005,5250,5,24,2400,3000,D,60,47,"0,0,0,0,0,0",1
4006,9750,2,24,5400,6000,D,60,47,"0,0,0,0,0,0",0
4007,8250,1,24,4800,4800,A,63,43,"0,0,0,0,0,0",0
4007,8250,1,24,4800,4800,A,63,43,"0,0,0,0,0,0",0
4008,5250,3,23,1200,3000,D,60,18,"0,0,0,0,0,0",1
4009,20250,3,24,10200,12000,D,60,47,"0,0,0,0,0,0",0
4009,20250,3,24,10200,12000,D,60,47,"0,0,0,0,0,0",0
4010,15000,3,23,8400,9000,A,60,41,"0,0,0,0,0,0",0
4011,2250,4,24,600,1200,C,36,17,"0,0,0,0,0,0",1
4012,24750,4,23,13200,15000,D,60,52,"0,0,1,1,0,3",1
4013,6000,4,23,3000,3600,D,60,48,"0,0,0,0,0,0",1
4014,6750,2,22,3600,4200,A,60,42,"0,0,0,0,0,0",0
4015,18000,4,23,9000,10800,D,60,48,"0,0,0,0,0,0",1
4015,18000,4,23,9000,10800,D,60,48,"0,0,0,0,0,0",1
4016,24000,7,23,13200,14400,A,36,17,"0,0,0,0,0,0",1
4017,24750,4,23,13800,15000,D,60,54,"0,0,0,0,0,0",0
4018,2250,3,23,600,1200,C,36,18,"0,0,0,0,0,0",1
4019,6750,6,23,4200,4200,A,36,17,"0,0,0,0,0,0",1
4020,9000,5,21,4200,5400,A,60,43,"0,1,0,1,0,1",0
4021,8250,3,22,4200,4800,A,123,95,"0,0,0,0,0,0",1
4022,3750,3,22,2400,2400,A,60,42,"0,0,0,0,0,0",1
4023,,2,,,,D,60,49,,1
4024,3000,4,21,1800,1800,A,72,55,"0,0,0,0,0,0",1
4025,,4,,,,D,60,49,,0
4026,9750,6,22,5400,6000,A,36,18,"0,0,0,0,1,1",1
4027,,7,,,,A,36,19,,0
4028,,5,,,,A,123,96,,0
4029,9000,3,22,4200,5400,D,60,43,"0,0,0,0,0,0",0
4030,9000,5,21,2400,5400,A,24,8,"0,0,0,0,0,0",0
4031,,6,,,,A,72,56,,1
4032,32250,5,20,18000,19200,A,60,44,"0,0,0,0,0,0",1
4032,32250,5,20,18000,19200,A,60,44,"0,0,0,0,0,0",1
4033,8250,1,21,3600,4800,A,60,44,"0,1,0,0,0,1",1
4034,6000,8,21,3600,3600,A,66,49,"0,0,0,0,0,0",1
4035,9750,3,19,6000,6000,A,72,57,"0,0,0,0,0,0",0
4036,,3,,,,A,60,43,,0
4037,8250,4,19,4200,4800,A,66,51,"0,0,0,0,0,0",1
4038,12750,1,21,7800,7800,A,180,138,"0,0,0,0,0,0",0
4039,15000,5,21,9000,9000,A,60,43,"0,0,0,0,1,0",0
4040,6000,2,20,3600,3600,A,60,44,"1,0,0,0,0,0",0
4040,6000,2,20,3600,3600,A,60,44,"1,0,0,0,0,0",0
4041,9000,1,21,5400,5400,A,66,49,"0,0,0,0,0,0",0
4042,15000,4,19,8400,9000,A,60,45,"0,0,0,0,0,0",1
4042,15000,4,19,8400,9000,A,60,45,"0,0,0,0,0,0",1
4043,2250,2,20,1200,1200,A,60,45,"0,0,0,0,0,0",1
4044,20250,3,20,10800,12000,D,60,51,"0,0,0,0,0,0",1
4045,3750,3,20,2400,2400,A,60,44,"0,0,0,0,0,0",0
4046,12750,3,20,7200,7800,A,60,44,"0,0,0,0,0,0",0
4047,12750,5,20,7200,7800,A,123,99,"0,0,0,0,0,0",1
4047,12750,5,20,7200,7800,A,123,99,"0,0,0,0,0,0",1
4048,6750,5,20,4200,4200,A,66,50,"0,0,0,0,0,0",1
4049,2250,3,20,600,1200,C,42,27,"0,0,0,0,0,0",1
4050,12000,3,20,7200,7200,A,180,165,"0,0,0,0,0,0",0
4051,9000,5,20,5400,5400,A,66,50,"0,0,0,0,0,0",0
4052,3000,5,19,1800,1800,A,66,51,"0,0,0,0,0,0",0
4053,750,5,19,600,600,C,24,10,"0,0,0,0,0,0",0
4054,3750,5,19,1200,2400,A,24,10,"0,0,0,0,0,0",0
4055,,7,,,,A,36,21,,0
4056,5250,6,19,3000,3000,A,72,57,"1,0,0,0,0,0",0
4057,9000,5,19,4800,5400,A,120,104,"1,1,1,0,0,1",0
4058,33000,5,15,19200,19800,A,180,153,"0,0,0,0,0,0",1
4059,11250,4,18,6000,6600,A,120,98,"0,0,0,0,0,0",0
4060,18000,3,19,9600,10800,D,60,52,"0,0,0,0,0,0",0
4061,3000,1,18,1800,1800,A,123,100,"0,0,0,0,0,0",0
4062,5250,8,18,3000,3000,A,63,50,"0,0,1,0,0,0",0
4063,6750,5,18,3600,4200,A,66,52,"1,1,1,0,1,0",0
4064,30000,4,16,18000,18000,A,66,54,"1,1,1,1,0,0",0
4064,30000,4,16,18000,18000,A,66,54,"1,1,1,1,0,0",0
4065,3750,7,18,2400,2400,A,72,58,"0,0,0,0,0,0",0
4066,9000,5,18,4800,5400,A,120,98,"0,0,0,0,0,0",1
4067,20250,1,18,10800,12000,D,60,53,"0,0,0,0,0,0",1
4068,6750,4,17,3000,4200,A,36,24,"0,0,0,0,0,0",0
4069,30000,6,18,16200,18000,D,60,53,"0,0,0,0,0,0",1
4070,3000,6,18,1800,1800,A,66,52,"0,0,0,0,0,0",1
4071,6750,5,18,4200,4200,A,66,52,"0,2,1,1,0,1",1
4072,38250,5,18,21000,22800,D,60,53,"1,0,0,0,0,0",1
4073,3000,1,18,1800,1800,A,72,58,"0,0,0,0,0,0",1
4074,750,5,18,600,600,C,36,23,"0,0,0,0,0,0",1
4075,3750,4,17,2400,2400,C,60,48,"0,0,0,0,0,0",0
4076,,4,,,,D,60,53,,0
4077,9750,4,17,3600,6000,A,24,12,"1,0,0,0,0,0",0
4078,11250,1,17,6600,6600,A,66,53,"1,0,0,0,0,0",0
4079,750,5,17,600,600,C,36,24,"0,0,0,0,0,0",1
4079,750,5,17,600,600,C,36,24,"0,0,0,0,0,0",1
4080,3000,5,17,1800,1800,A,66,53,"0,0,0,0,0,0",0
4081,,2,,,,A,51,39,,0
4082,8250,5,16,4200,4800,D,60,55,"0,0,0,0,0,0",0
4083,2250,3,17,1200,1200,A,63,50,"0,0,0,0,0,0",0
4083,2250,3,17,1200,1200,A,63,50,"0,0,0,0,0,0",0
4084,9750,3,16,5400,6000,D,60,55,"0,0,0,0,0,0",0
4084,9750,3,16,5400,6000,D,60,55,"0,0,0,0,0,0",0
4085,6000,6,16,3600,3600,A,66,54,"1,1,1,0,0,0",1
4085,6000,6,16,3600,3600,A,66,54,"1,1,1,0,0,0",1
4086,2250,2,16,1200,1200,C,42,31,"1,0,0,0,0,0",0
4087,15750,1,16,9600,9600,A,36,24,"0,0,0,0,0,0",0
4088,9000,1,14,5400,5400,A,120,110,"0,0,0,0,0,0",0
4089,3750,1,15,2400,2400,D,60,56,"0,0,0,0,0,0",0
4090,2250,3,15,1200,1200,C,36,26,"2,3,1,1,0,0",1
4091,30000,2,15,18000,18000,B,60,49,"0,0,0,0,0,0",0
4091,30000,2,15,18000,18000,B,60,49,"0,0,0,0,0,0",0
4092,17250,4,12,10200,10200,A,66,58,"0,0,0,0,0,0",0
4092,17250,4,12,10200,10200,A,66,58,"0,0,0,0,0,0",0
4093,6750,3,15,4200,4200,A,66,55,"0,0,0,0,0,0",0
4094,5250,4,15,3000,3000,D,60,56,"0,0,0,0,0,0",1
4095,8250,3,15,4200,4800,A,63,52,"0,0,0,0,0,0",0
4096,6000,6,14,3600,3600,C,66,57,"1,0,0,0,0,0",1
4097,6000,2,15,3600,3600,A,66,55,"0,0,0,0,0,0",0
4098,,5,,,,C,39,29,,0
4099,6000,5,14,3600,3600,D,60,57,"0,0,0,0,0,0",1
4100,39750,4,11,24000,24000,A,63,56,"1,0,0,0,0,0",0
4101,5250,3,14,2400,3000,C,60,51,"0,0,2,1,1,0",0
4102,5250,5,14,3000,3000,D,60,57,"0,0,0,0,0,0",1
4103,8250,5,12,4800,4800,A,66,58,"0,0,0,0,0,0",0
4104,15000,4,13,8400,9000,B,60,51,"0,0,0,0,0,0",0
4105,21750,7,13,13200,13200,A,183,101,"0,0,0,0,0,0",0
4106,,3,,,,B,60,51,,1
4107,9000,5,11,5400,5400,A,123,116,"1,1,1,0,0,0",0
4108,,4,,,,C,12,4,,0
4109,9000,3,11,5400,5400,A,66,59,"0,0,0,0,0,0",0
4110,2250,6,12,1200,1200,C,42,35,"0,0,0,0,0,0",0
4111,750,3,12,600,600,D,12,11,"0,0,0,0,0,0",1
4112,2250,2,12,600,1200,C,39,9,"0,0,0,0,0,0",0
4112,2250,2,12,600,1200,C,39,9,"0,0,0,0,0,0",0
4113,5250,4,11,3000,3000,D,60,60,"0,0,0,0,0,0",1
4114,,4,,,,C,36,29,,0
4115,50250,2,11,30000,30000,B,60,53,"0,0,0,0,0,0",0
4115,50250,2,11,30000,30000,B,60,53,"0,0,0,0,0,0",0
4116,5250,5,11,3000,3000,A,60,53,"0,0,0,0,0,0",0
4117,3000,3,11,1200,1800,C,24,18,"1,0,0,0,0,0",0
4118,9750,4,11,6000,6000,B,60,53,"0,0,0,0,0,0",0
4119,5250,6,10,3000,3000,A,84,79,"0,0,0,0,0,0",0
4120,14250,3,11,7800,8400,B,60,53,"1,0,0,0,0,0",0
4121,5250,5,11,3000,3000,D,60,60,"0,0,0,0,0,0",1
4122,54000,3,10,32400,32400,B,60,54,"0,0,0,0,0,0",0
4123,8250,5,6,4800,4800,A,60,58,"0,0,0,0,0,0",0
4124,2250,5,11,600,1200,C,24,18,"0,0,0,0,0,0",0
4125,750,5,7,600,600,A,120,118,"0,0,0,0,0,0",0
4126,2250,5,11,1200,1200,C,36,30,"0,0,0,0,0,0",0
4127,5250,5,11,1800,3000,C,12,6,"0,0,0,0,0,0",0
4128,2250,5,11,600,1200,C,12,6,"0,0,0,0,0,0",0
4129,3000,2,9,1800,1800,A,36,32,"1,0,0,0,0,0",0
4130,,3,,,,B,60,56,,0
4131,3750,3,9,2400,2400,A,63,58,"0,0,0,0,0,0",0
4132,14250,5,10,8400,8400,A,180,175,"0,0,0,0,0,0",0
4133,18000,6,10,10800,10800,A,60,54,"0,0,0,0,0,0",1
4134,,4,,,,D,60,61,,0
4135,,3,,,,A,63,58,,1
4136,2250,3,9,1200,1200,C,36,32,"0,0,0,0,0,0",1
4137,3000,2,9,1800,1800,A,120,114,"0,0,0,0,0,0",0
4138,2250,7,9,1200,1200,C,36,32,"1,1,1,0,0,0",0
4139,18000,4,8,10800,10800,A,180,177,"1,0,0,0,0,0",0
4140,8250,4,7,4200,4800,B,60,58,"0,0,0,0,0,0",0
4141,750,3,7,600,600,C,36,34,"0,0,0,0,0,0",0
4142,9750,2,6,6000,6000,D,60,65,"0,0,0,0,0,0",1
4143,5250,4,7,3000,3000,D,60,60,"0,0,0,0,0,0",0
4144,5250,3,6,3000,3000,C,12,11,"0,0,0,0,0,0",0
4145,8250,4,6,4800,4800,A,36,35,"0,0,0,0,0,0",0
4146,2250,5,6,1200,1200,C,12,11,"0,0,0,0,0,0",0
4147,3750,5,6,2400,2400,D,60,65,"0,0,0,0,0,0",0
4148,9750,7,6,6000,6000,D,60,65,"0,0,0,0,0,0",1
4148,9750,7,6,6000,6000,D,60,65,"0,0,0,0,0,0",1
4149,2250,6,6,1200,1200,C,36,35,"0,0,0,0,0,0",0
4150,6000,5,83,250,1500,B,24,5,"0,0,0,0,0,0",0
4151,39000,5,82,6000,9750,B,60,42,"0,1,0,0,0,0",0
4152,18000,5,78,2250,4500,B,60,46,"0,0,1,0,0,0",0
4152,18000,5,78,2250,4500,B,60,46,"0,0,1,0,0,0",0
4153,23250,3,76,3250,5750,B,60,48,"1,1,0,1,0,0",1
4154,12000,3,74,1750,3000,B,60,50,"1,0,0,0,0,0",0
4155,60000,5,72,11250,15000,B,60,52,"0,0,0,0,0,0",0
4156,15750,3,71,2250,4000,B,59,52,"0,0,0,0,0,0",0
4157,51000,3,70,10500,12750,B,60,54,"0,0,0,0,0,0",1
4158,,4,,,,B,23,19,,1
4159,26250,5,68,4000,6500,B,60,56,"0,0,0,0,0,0",1
4160,15000,4,66,2250,3750,B,60,58,"0,0,0,0,0,0",0
4161,,6,,,,B,60,0,,1
4162,20250,4,64,4250,5000,B,60,0,"1,0,0,0,0,0",0
4163,12750,4,64,2000,3250,B,60,0,"1,0,0,0,0,0",0
4164,33000,3,63,5750,8250,B,60,1,"0,0,0,0,0,0",0
4165,9750,5,63,250,2500,B,60,2,"0,0,0,0,0,0",0
4166,12750,4,63,2500,3250,A,60,1,"0,0,0,0,0,0",0
4167,6750,3,62,750,1750,A,60,2,"0,0,0,0,0,0",0
4168,15750,3,60,2750,4000,B,60,4,"1,2,0,1,1,1",0
4169,15000,4,62,2500,3750,B,60,2,"1,1,1,2,3,3",1
4170,3000,3,60,500,750,A,60,4,"0,0,0,0,0,0",1
4171,9750,3,61,1750,2500,B,60,3,"0,0,0,0,0,0",0
4172,21750,4,61,3750,5500,B,60,3,"0,0,0,0,0,0",0
4173,,5,,,,A,60,8,,0
4174,12750,3,60,1500,3250,B,60,4,"0,0,0,0,0,0",0
4175,87000,3,58,17500,21750,B,60,6,"1,1,1,1,0,1",0
4176,30750,3,57,4000,7750,B,60,7,"0,0,0,0,0,0",0
4177,,3,,,,B,60,7,,0
4178,14250,3,56,2500,3500,B,60,8,"0,0,0,0,0,0",0
4179,9000,3,56,2000,2250,A,60,8,"0,0,0,0,0,0",1
4180,23250,5,54,3750,5750,B,60,10,"0,0,0,0,0,0",0
4181,9000,5,54,1750,2250,A,60,10,"0,0,0,0,0,0",1
4182,11250,8,55,2250,2750,A,60,9,"0,0,0,0,0,0",1
4183,12750,6,54,2250,3250,A,60,10,"1,1,1,1,1,0",0
4184,12750,5,51,2750,3250,A,60,12,"0,0,0,0,0,0",0
4185,18000,3,52,2750,4500,B,60,12,"0,0,0,0,0,0",0
4186,6000,4,52,1250,1500,A,60,12,"0,0,0,0,0,0",1
4187,8250,2,51,1500,2000,A,63,16,"0,0,0,0,0,0",0
4188,42750,3,50,10000,10750,B,60,14,"0,0,0,0,0,0",0
4189,15000,5,50,3250,3750,A,60,14,"0,0,0,0,0,0",0
4189,15000,5,50,3250,3750,A,60,14,"0,0,0,0,0,0",0
4190,8250,6,50,500,2000,B,60,14,"0,0,0,0,0,0",0
4191,20250,2,50,3750,5000,B,60,14,"0,0,0,0,0,0",0
4192,17250,3,50,3500,4250,A,60,14,"0,0,0,0,0,0",0
4193,14250,5,50,3000,3500,B,60,14,"0,0,0,0,0,0",1
4194,27000,3,50,6250,6750,B,60,14,"0,0,0,0,0,0",0
4195,,4,,,,B,60,15,,1
4196,18750,5,49,3500,4750,A,60,15,"0,0,0,0,0,0",0
4197,12000,5,48,2500,3000,A,60,16,"0,0,0,0,0,0",1
4198,9750,3,49,2250,2500,A,60,15,"0,0,0,0,0,0",0
4199,3750,3,48,250,1000,B,60,17,"0,0,0,0,0,0",0
4200,8250,5,49,1750,2000,A,60,15,"1,1,1,1,1,0",0
4201,8250,5,47,1750,2000,A,60,17,"0,0,0,0,1,0",0
4202,3000,6,47,500,750,A,60,17,"0,0,1,0,0,0",1
4203,45000,4,46,9500,11250,B,60,18,"0,0,0,0,0,0",0
4204,6750,3,41,1500,1750,A,60,23,"0,0,0,0,0,0",1
4205,3750,5,39,750,1000,A,60,24,"0,0,0,0,0,0",1
4206,12000,6,39,1500,3000,B,60,26,"0,0,0,1,0,0",1
4207,6750,4,37,1500,1750,A,60,27,"1,0,1,1,1,1",0
4208,3750,4,35,1000,1000,A,60,29,"0,0,0,0,0,0",0
4209,36750,8,34,8500,9250,A,60,30,"0,0,0,0,0,0",0
4210,9000,4,36,1750,2250,B,60,28,"0,0,0,0,0,0",0
4211,15750,5,33,3750,4000,A,60,31,"0,0,0,0,0,0",1
4212,,4,,,,B,60,29,,0
4213,9750,3,35,2250,2500,B,60,29,"0,0,0,0,0,0",0
4214,12750,4,34,3000,3250,A,60,30,"0,0,0,0,0,0",1
4215,12750,3,33,3000,3250,B,60,31,"0,0,0,0,0,0",1
4216,9000,4,32,2000,2250,A,60,32,"0,0,0,0,0,0",0
4217,8250,1,30,1750,2000,A,60,34,"0,0,0,0,0,0",0
4218,71250,4,32,16500,17750,B,60,32,"0,0,0,0,0,0",1
4219,,4,,,,A,60,33,,1
4220,6750,5,32,1250,1750,B,60,32,"0,0,0,0,0,0",0
4220,6750,5,32,1250,1750,B,60,32,"0,0,0,0,0,0",0
4221,15000,1,28,3500,3750,A,60,36,"0,1,0,0,0,0",0
4222,,3,,,,B,60,34,,1
4223,5250,4,29,1250,1250,A,60,35,"1,1,1,1,1,1",0
4224,24000,5,29,5000,6000,B,60,35,"0,0,0,0,0,0",0
4225,3000,5,27,250,750,A,36,14,"0,0,0,0,0,0",0
4225,3000,5,27,250,750,A,36,14,"0,0,0,0,0,0",0
4226,6750,2,27,1750,1750,A,60,37,"0,0,0,0,0,0",0
4227,5250,3,26,1000,1250,B,60,38,"0,0,1,0,0,0",0
4227,5250,3,26,1000,1250,B,60,38,"0,0,1,0,0,0",0
4228,12000,6,25,2250,3000,B,60,39,"0,0,0,0,0,0",0
4229,,5,,,,A,60,40,,0
4230,2250,1,25,500,500,A,60,39,"0,0,0,0,0,0",0
4231,21000,5,24,5000,5250,B,60,40,"0,0,0,0,1,0",1
4232,,5,,,,B,60,40,,1
4233,15750,5,22,3750,4000,A,60,42,"0,0,0,0,0,0",1
4234,2250,1,24,250,500,A,60,39,"0,0,1,1,0,0",0
4235,24000,3,24,5000,6000,B,60,47,"0,0,0,1,0,0",0
4235,24000,3,24,5000,6000,B,60,47,"0,0,0,1,0,0",0
4236,750,4,24,250,250,A,60,40,"1,3,2,1,0,0",0
4237,12000,5,24,2750,3000,B,60,40,"2,2,3,1,1,0",1
4238,45750,3,23,11000,11500,B,60,41,"0,0,0,0,0,0",0
4238,45750,3,23,11000,11500,B,60,41,"0,0,0,0,0,0",0
4239,,2,,,,A,60,42,,0
4240,9000,3,20,2000,2250,A,60,44,"0,0,0,0,0,0",0
4241,17250,4,22,3500,4250,B,60,42,"0,0,0,0,0,0",0
4242,8250,5,22,1750,2000,A,60,42,"0,0,0,0,0,0",1
4243,6750,5,21,1750,1750,A,60,43,"0,0,0,0,0,0",1
4244,14250,4,21,3500,3500,A,60,43,"0,0,0,0,0,0",0
4245,3750,4,21,750,1000,B,48,32,"0,0,0,0,0,0",0
4246,9000,5,21,2250,2250,A,60,43,"0,0,0,0,0,0",1
4247,3000,2,21,500,750,A,36,20,"0,0,0,0,0,0",0
4248,14250,5,20,3500,3500,A,60,44,"0,0,0,0,0,0",1
4248,14250,5,20,3500,3500,A,60,44,"0,0,0,0,0,0",1
4249,3750,5,19,1000,1000,A,60,45,"0,0,0,0,0,0",1
4250,8250,6,18,1500,2000,A,60,47,"0,0,0,0,0,0",0
4251,15000,3,17,3750,3750,A,60,47,"0,0,0,0,0,0",0
4252,,4,,,,B,60,47,,0
4253,21000,5,13,5250,5250,A,60,51,"1,0,0,0,0,0",0
4254,42750,2,13,10750,10750,B,60,51,"0,0,0,0,0,0",0
4255,3750,5,13,750,1000,C,60,45,"0,0,0,0,0,0",1
4256,11250,5,12,2750,2750,A,36,28,"0,0,0,0,0,0",1
4257,24750,2,13,6250,6250,B,60,51,"0,0,0,0,0,0",0
4258,,2,,,,B,60,51,,0
4259,8250,4,12,2000,2000,B,60,52,"0,0,0,0,0,0",0
4260,21750,5,12,5250,5500,B,60,52,"0,0,0,0,0,0",0
4261,9750,4,12,2500,2500,B,60,52,"1,0,0,0,0,0",0
4262,12000,3,12,3000,3000,A,60,52,"0,0,0,0,0,0",0
4263,15000,2,12,3750,3750,B,60,52,"0,0,0,0,0,0",0
4264,9750,5,12,2250,2500,B,60,53,"1,0,0,0,0,0",0
4265,5250,3,12,1250,1250,B,60,53,"0,0,0,0,0,0",0
4266,12750,3,10,3250,3250,A,60,54,"1,1,0,0,0,0",0
4267,27750,6,9,7000,7000,A,60,55,"0,0,0,0,0,0",0
4268,3000,8,10,750,750,A,36,30,"1,1,0,0,0,0",0
4269,5250,5,9,1250,1250,A,60,55,"0,0,0,0,0,0",0
4270,5250,4,10,1250,1250,A,36,30,"1,0,1,0,0,0",0
4271,8250,5,8,2000,2000,A,60,56,"0,0,0,0,0,0",1
4272,14250,5,9,3500,3500,B,60,55,"0,0,0,0,0,0",0
4273,21750,6,8,5500,5500,A,36,32,"0,0,0,0,0,0",1
4274,9750,4,8,2500,2500,A,60,56,"0,0,0,0,0,0",1
4275,39750,6,7,10000,10000,A,60,57,"0,0,0,0,0,0",1
4276,3000,2,6,750,750,A,36,35,"0,0,0,0,0,0",0
4277,5250,8,7,1250,1250,A,36,34,"0,0,0,0,0,0",0
4278,8250,3,6,2000,2000,A,36,34,"0,0,0,0,0,0",0
4279,5250,5,6,1250,1250,A,12,11,"0,0,0,0,0,0",0
4280,12000,3,61,2000,3000,B,60,3,"0,0,0,0,0,0",0
4280,12000,3,61,2000,3000,B,60,3,"0,0,0,0,0,0",0
4281,11250,3,49,2500,2750,B,60,15,"0,0,0,0,0,0",0
4282,15750,7,48,3500,4000,A,60,16,"0,0,0,0,0,0",1
4283,8250,3,49,1250,2000,B,60,15,"0,0,0,0,1,0",0
4284,54750,5,48,12000,13750,B,60,16,"1,0,0,1,0,0",1
4285,15750,3,45,2750,4000,A,60,19,"3,3,2,2,1,0",0
